"The labour force among permanent residents aged 18-65 years by time, quarter, district, place of residence, age and gender <em>[ARESTK1]</em> "

"time","district","age","gender","Labour force in average per month","Unemployment in average per month"
"2017","Uummannaq","50-54 years","Men",111,3
"2017","Uummannaq","50-54 years","Women",71,3
"2017","Uummannaq","55-59 years","Men",75,2
"2017","Uummannaq","55-59 years","Women",54,1
"2017","Uummannaq","Over 60 years","Men",64,1
"2017","Uummannaq","Over 60 years","Women",40,1
"2017","Upernavik","18-19 years","Men",17,2
"2017","Upernavik","18-19 years","Women",12,4
"2017","Upernavik","20-24 years","Men",74,5
"2017","Upernavik","20-24 years","Women",52,11
"2017","Upernavik","25-29 years","Men",80,4
"2017","Upernavik","25-29 years","Women",59,9
"2017","Upernavik","30-34 years","Men",67,2
"2017","Upernavik","30-34 years","Women",36,3
"2017","Upernavik","35-39 years","Men",76,1
"2017","Upernavik","35-39 years","Women",65,4
"2017","Upernavik","40-44 years","Men",68,1
"2017","Upernavik","40-44 years","Women",53,3
"2017","Upernavik","45-49 years","Men",74,2
"2017","Upernavik","45-49 years","Women",56,3
"2017","Upernavik","50-54 years","Men",107,3
"2017","Upernavik","50-54 years","Women",69,5
"2017","Upernavik","55-59 years","Men",82,2
"2017","Upernavik","55-59 years","Women",42,2
"2017","Upernavik","Over 60 years","Men",51,1
"2017","Upernavik","Over 60 years","Women",22,1
"2017","Qaanaaq","18-19 years","Men",2,0
"2017","Qaanaaq","18-19 years","Women",3,1
"2017","Qaanaaq","20-24 years","Men",20,2
"2017","Qaanaaq","20-24 years","Women",12,4
"2017","Qaanaaq","25-29 years","Men",22,3
"2017","Qaanaaq","25-29 years","Women",16,3
"2017","Qaanaaq","30-34 years","Men",15,3
"2017","Qaanaaq","30-34 years","Women",17,3
"2017","Qaanaaq","35-39 years","Men",14,3
"2017","Qaanaaq","35-39 years","Women",10,1
"2017","Qaanaaq","40-44 years","Men",14,2
"2017","Qaanaaq","40-44 years","Women",8,1
"2017","Qaanaaq","45-49 years","Men",23,4
"2017","Qaanaaq","45-49 years","Women",15,1
"2017","Qaanaaq","50-54 years","Men",29,3
"2017","Qaanaaq","50-54 years","Women",27,3
"2017","Qaanaaq","55-59 years","Men",17,1
"2017","Qaanaaq","55-59 years","Women",24,2
"2017","Qaanaaq","Over 60 years","Men",9,0
"2017","Qaanaaq","Over 60 years","Women",8,1
"2017","Tasiilaq","18-19 years","Men",14,7
"2017","Tasiilaq","18-19 years","Women",16,7
"2017","Tasiilaq","20-24 years","Men",81,24
"2017","Tasiilaq","20-24 years","Women",72,27
"2017","Tasiilaq","25-29 years","Men",81,17
"2017","Tasiilaq","25-29 years","Women",78,23
"2017","Tasiilaq","30-34 years","Men",79,16
"2017","Tasiilaq","30-34 years","Women",74,18
"2017","Tasiilaq","35-39 years","Men",71,17
"2017","Tasiilaq","35-39 years","Women",66,20
"2017","Tasiilaq","40-44 years","Men",63,8
"2017","Tasiilaq","40-44 years","Women",54,10
"2017","Tasiilaq","45-49 years","Men",82,21
"2017","Tasiilaq","45-49 years","Women",72,17
"2017","Tasiilaq","50-54 years","Men",78,14
"2017","Tasiilaq","50-54 years","Women",82,25
"2017","Tasiilaq","55-59 years","Men",79,18
"2017","Tasiilaq","55-59 years","Women",50,16
"2017","Tasiilaq","Over 60 years","Men",47,8
"2017","Tasiilaq","Over 60 years","Women",36,5
"2017","Ittoqqortoormiit","18-19 years","Men",2,0
"2017","Ittoqqortoormiit","18-19 years","Women",0,0
"2017","Ittoqqortoormiit","20-24 years","Men",9,1
"2017","Ittoqqortoormiit","20-24 years","Women",5,2
"2017","Ittoqqortoormiit","25-29 years","Men",10,1
"2017","Ittoqqortoormiit","25-29 years","Women",8,1
"2017","Ittoqqortoormiit","30-34 years","Men",15,1
"2017","Ittoqqortoormiit","30-34 years","Women",10,1
"2017","Ittoqqortoormiit","35-39 years","Men",8,0
"2017","Ittoqqortoormiit","35-39 years","Women",13,1
"2017","Ittoqqortoormiit","40-44 years","Men",7,1
"2017","Ittoqqortoormiit","40-44 years","Women",9,2
"2017","Ittoqqortoormiit","45-49 years","Men",6,1
"2017","Ittoqqortoormiit","45-49 years","Women",4,1
"2017","Ittoqqortoormiit","50-54 years","Men",8,2
"2017","Ittoqqortoormiit","50-54 years","Women",11,3
"2017","Ittoqqortoormiit","55-59 years","Men",13,0
"2017","Ittoqqortoormiit","55-59 years","Women",7,0
"2017","Ittoqqortoormiit","Over 60 years","Men",9,2
"2017","Ittoqqortoormiit","Over 60 years","Women",3,1
"2018","Nanortalik","18-19 years","Men",11,2
"2018","Nanortalik","18-19 years","Women",3,2
"2018","Nanortalik","20-24 years","Men",43,9
"2018","Nanortalik","20-24 years","Women",34,10
"2018","Nanortalik","25-29 years","Men",48,11
"2018","Nanortalik","25-29 years","Women",24,7
"2018","Nanortalik","30-34 years","Men",41,6
"2018","Nanortalik","30-34 years","Women",36,7
"2018","Nanortalik","35-39 years","Men",45,8
"2018","Nanortalik","35-39 years","Women",34,7
"2018","Nanortalik","40-44 years","Men",35,9
"2018","Nanortalik","40-44 years","Women",23,4
"2018","Nanortalik","45-49 years","Men",39,4
"2018","Nanortalik","45-49 years","Women",29,2
"2018","Nanortalik","50-54 years","Men",59,8
"2018","Nanortalik","50-54 years","Women",45,4
"2018","Nanortalik","55-59 years","Men",58,6
"2018","Nanortalik","55-59 years","Women",38,6
"2018","Nanortalik","Over 60 years","Men",45,5
"2018","Nanortalik","Over 60 years","Women",25,3
"2018","Qaqortoq","18-19 years","Men",21,3
"2018","Qaqortoq","18-19 years","Women",24,2
"2018","Qaqortoq","20-24 years","Men",88,12
"2018","Qaqortoq","20-24 years","Women",73,9
"2018","Qaqortoq","25-29 years","Men",102,10
"2018","Qaqortoq","25-29 years","Women",76,4
"2018","Qaqortoq","30-34 years","Men",79,9
"2018","Qaqortoq","30-34 years","Women",97,8
"2018","Qaqortoq","35-39 years","Men",72,6
"2018","Qaqortoq","35-39 years","Women",66,3
"2018","Qaqortoq","40-44 years","Men",56,3
"2018","Qaqortoq","40-44 years","Women",58,3
"2018","Qaqortoq","45-49 years","Men",52,4
"2018","Qaqortoq","45-49 years","Women",57,4
"2018","Qaqortoq","50-54 years","Men",130,10
"2018","Qaqortoq","50-54 years","Women",93,6
"2018","Qaqortoq","55-59 years","Men",108,13
"2018","Qaqortoq","55-59 years","Women",87,3
"2018","Qaqortoq","Over 60 years","Men",87,9
"2018","Qaqortoq","Over 60 years","Women",86,6
"2018","Narsaq","18-19 years","Men",8,2
"2018","Narsaq","18-19 years","Women",8,3
"2018","Narsaq","20-24 years","Men",40,5
"2018","Narsaq","20-24 years","Women",23,4
"2018","Narsaq","25-29 years","Men",46,9
"2018","Narsaq","25-29 years","Women",32,5
"2018","Narsaq","30-34 years","Men",37,4
"2018","Narsaq","30-34 years","Women",31,3
"2018","Narsaq","35-39 years","Men",37,4
"2018","Narsaq","35-39 years","Women",34,2
"2018","Narsaq","40-44 years","Men",21,3
"2018","Narsaq","40-44 years","Women",34,3
"2018","Narsaq","45-49 years","Men",28,4
"2018","Narsaq","45-49 years","Women",30,2
"2018","Narsaq","50-54 years","Men",68,10
"2018","Narsaq","50-54 years","Women",49,7
"2018","Narsaq","55-59 years","Men",58,4
"2018","Narsaq","55-59 years","Women",54,1
"2018","Narsaq","Over 60 years","Men",55,5
"2018","Narsaq","Over 60 years","Women",44,2
"2018","Ivittuut","18-19 years","Men",0,0
"2018","Ivittuut","18-19 years","Women",0,0
"2018","Ivittuut","20-24 years","Men",0,0
"2018","Ivittuut","20-24 years","Women",0,0
"2018","Ivittuut","25-29 years","Men",0,0
"2018","Ivittuut","25-29 years","Women",0,0
"2018","Ivittuut","30-34 years","Men",0,0
"2018","Ivittuut","30-34 years","Women",0,0
"2018","Ivittuut","35-39 years","Men",0,0
"2018","Ivittuut","35-39 years","Women",0,0
"2018","Ivittuut","40-44 years","Men",0,0
"2018","Ivittuut","40-44 years","Women",0,0
"2018","Ivittuut","45-49 years","Men",0,0
"2018","Ivittuut","45-49 years","Women",0,0
"2018","Ivittuut","50-54 years","Men",1,0
"2018","Ivittuut","50-54 years","Women",0,0
"2018","Ivittuut","55-59 years","Men",1,0
"2018","Ivittuut","55-59 years","Women",0,0
"2018","Ivittuut","Over 60 years","Men",1,0
"2018","Ivittuut","Over 60 years","Women",0,0
"2018","Paamiut","18-19 years","Men",14,0
"2018","Paamiut","18-19 years","Women",7,1
"2018","Paamiut","20-24 years","Men",37,5
"2018","Paamiut","20-24 years","Women",33,9
"2018","Paamiut","25-29 years","Men",42,6
"2018","Paamiut","25-29 years","Women",34,3
"2018","Paamiut","30-34 years","Men",29,3
"2018","Paamiut","30-34 years","Women",39,6
"2018","Paamiut","35-39 years","Men",42,7
"2018","Paamiut","35-39 years","Women",23,3
"2018","Paamiut","40-44 years","Men",31,3
"2018","Paamiut","40-44 years","Women",18,3
"2018","Paamiut","45-49 years","Men",27,1
"2018","Paamiut","45-49 years","Women",19,0
"2018","Paamiut","50-54 years","Men",63,2
"2018","Paamiut","50-54 years","Women",44,2
"2018","Paamiut","55-59 years","Men",52,6
"2018","Paamiut","55-59 years","Women",37,4
"2018","Paamiut","Over 60 years","Men",44,4
"2018","Paamiut","Over 60 years","Women",24,1
"2018","Nuuk","18-19 years","Men",89,3
"2018","Nuuk","18-19 years","Women",83,3
"2018","Nuuk","20-24 years","Men",445,18
"2018","Nuuk","20-24 years","Women",372,17
"2018","Nuuk","25-29 years","Men",614,17
"2018","Nuuk","25-29 years","Women",545,20
"2018","Nuuk","30-34 years","Men",636,18
"2018","Nuuk","30-34 years","Women",601,11
"2018","Nuuk","35-39 years","Men",590,20
"2018","Nuuk","35-39 years","Women",542,10
"2018","Nuuk","40-44 years","Men",513,17
"2018","Nuuk","40-44 years","Women",437,12
"2018","Nuuk","45-49 years","Men",503,12
"2018","Nuuk","45-49 years","Women",409,15
"2018","Nuuk","50-54 years","Men",688,31
"2018","Nuuk","50-54 years","Women",608,16
"2018","Nuuk","55-59 years","Men",606,24
"2018","Nuuk","55-59 years","Women",504,18
"2018","Nuuk","Over 60 years","Men",484,28
"2018","Nuuk","Over 60 years","Women",383,9
"2018","Maniitsoq","18-19 years","Men",29,2
"2018","Maniitsoq","18-19 years","Women",25,2
"2018","Maniitsoq","20-24 years","Men",84,8
"2018","Maniitsoq","20-24 years","Women",68,10
"2018","Maniitsoq","25-29 years","Men",110,6
"2018","Maniitsoq","25-29 years","Women",66,5
"2018","Maniitsoq","30-34 years","Men",79,4
"2018","Maniitsoq","30-34 years","Women",79,4
"2018","Maniitsoq","35-39 years","Men",109,7
"2018","Maniitsoq","35-39 years","Women",81,7
"2018","Maniitsoq","40-44 years","Men",76,5
"2018","Maniitsoq","40-44 years","Women",49,1
"2018","Maniitsoq","45-49 years","Men",76,7
"2018","Maniitsoq","45-49 years","Women",62,3
"2018","Maniitsoq","50-54 years","Men",117,6
"2018","Maniitsoq","50-54 years","Women",114,7
"2018","Maniitsoq","55-59 years","Men",102,5
"2018","Maniitsoq","55-59 years","Women",112,7
"2018","Maniitsoq","Over 60 years","Men",108,7
"2018","Maniitsoq","Over 60 years","Women",67,3
"2018","Sisimiut","18-19 years","Men",41,2
"2018","Sisimiut","18-19 years","Women",38,4
"2018","Sisimiut","20-24 years","Men",162,9
"2018","Sisimiut","20-24 years","Women",128,10
"2018","Sisimiut","25-29 years","Men",223,6
"2018","Sisimiut","25-29 years","Women",148,9
"2018","Sisimiut","30-34 years","Men",199,5
"2018","Sisimiut","30-34 years","Women",160,8
"2018","Sisimiut","35-39 years","Men",140,4
"2018","Sisimiut","35-39 years","Women",149,3
"2018","Sisimiut","40-44 years","Men",139,4
"2018","Sisimiut","40-44 years","Women",117,3
"2018","Sisimiut","45-49 years","Men",158,7
"2018","Sisimiut","45-49 years","Women",162,6
"2018","Sisimiut","50-54 years","Men",240,6
"2018","Sisimiut","50-54 years","Women",208,5
"2018","Sisimiut","55-59 years","Men",206,6
"2018","Sisimiut","55-59 years","Women",162,3
"2018","Sisimiut","Over 60 years","Men",167,9
"2018","Sisimiut","Over 60 years","Women",111,2
"2018","Kangaatsiaq","18-19 years","Men",9,2
"2018","Kangaatsiaq","18-19 years","Women",9,3
"2018","Kangaatsiaq","20-24 years","Men",30,7
"2018","Kangaatsiaq","20-24 years","Women",18,7
"2018","Kangaatsiaq","25-29 years","Men",43,5
"2018","Kangaatsiaq","25-29 years","Women",39,6
"2018","Kangaatsiaq","30-34 years","Men",34,6
"2018","Kangaatsiaq","30-34 years","Women",27,2
"2018","Kangaatsiaq","35-39 years","Men",26,4
"2018","Kangaatsiaq","35-39 years","Women",29,5
"2018","Kangaatsiaq","40-44 years","Men",22,2
"2018","Kangaatsiaq","40-44 years","Women",13,1
"2018","Kangaatsiaq","45-49 years","Men",18,2
"2018","Kangaatsiaq","45-49 years","Women",25,2
"2018","Kangaatsiaq","50-54 years","Men",42,4
"2018","Kangaatsiaq","50-54 years","Women",36,4
"2018","Kangaatsiaq","55-59 years","Men",33,3
"2018","Kangaatsiaq","55-59 years","Women",32,2
"2018","Kangaatsiaq","Over 60 years","Men",37,4
"2018","Kangaatsiaq","Over 60 years","Women",14,2
"2018","Aasiaat","18-19 years","Men",21,1
"2018","Aasiaat","18-19 years","Women",24,2
"2018","Aasiaat","20-24 years","Men",73,4
"2018","Aasiaat","20-24 years","Women",65,7
"2018","Aasiaat","25-29 years","Men",100,4
"2018","Aasiaat","25-29 years","Women",71,5
"2018","Aasiaat","30-34 years","Men",90,6
"2018","Aasiaat","30-34 years","Women",73,3
"2018","Aasiaat","35-39 years","Men",71,2
"2018","Aasiaat","35-39 years","Women",64,5
"2018","Aasiaat","40-44 years","Men",50,5
"2018","Aasiaat","40-44 years","Women",58,1
"2018","Aasiaat","45-49 years","Men",90,6
"2018","Aasiaat","45-49 years","Women",62,3
"2018","Aasiaat","50-54 years","Men",123,11
"2018","Aasiaat","50-54 years","Women",103,3
"2018","Aasiaat","55-59 years","Men",104,5
"2018","Aasiaat","55-59 years","Women",70,4
"2018","Aasiaat","Over 60 years","Men",89,7
"2018","Aasiaat","Over 60 years","Women",53,1
"2018","Qasigiannguit","18-19 years","Men",8,1
"2018","Qasigiannguit","18-19 years","Women",6,1
"2018","Qasigiannguit","20-24 years","Men",23,2
"2018","Qasigiannguit","20-24 years","Women",30,3
"2018","Qasigiannguit","25-29 years","Men",39,3
"2018","Qasigiannguit","25-29 years","Women",26,1
"2018","Qasigiannguit","30-34 years","Men",31,2
"2018","Qasigiannguit","30-34 years","Women",31,1
"2018","Qasigiannguit","35-39 years","Men",30,2
"2018","Qasigiannguit","35-39 years","Women",24,1
"2018","Qasigiannguit","40-44 years","Men",30,1
"2018","Qasigiannguit","40-44 years","Women",23,1
"2018","Qasigiannguit","45-49 years","Men",31,2
"2018","Qasigiannguit","45-49 years","Women",32,1
"2018","Qasigiannguit","50-54 years","Men",45,1
"2018","Qasigiannguit","50-54 years","Women",42,1
"2018","Qasigiannguit","55-59 years","Men",33,2
"2018","Qasigiannguit","55-59 years","Women",27,0
"2018","Qasigiannguit","Over 60 years","Men",23,2
"2018","Qasigiannguit","Over 60 years","Women",30,0
"2018","Ilulissat","18-19 years","Men",26,2
"2018","Ilulissat","18-19 years","Women",21,1
"2018","Ilulissat","20-24 years","Men",90,5
"2018","Ilulissat","20-24 years","Women",77,8
"2018","Ilulissat","25-29 years","Men",133,4
"2018","Ilulissat","25-29 years","Women",127,4
"2018","Ilulissat","30-34 years","Men",151,5
"2018","Ilulissat","30-34 years","Women",137,4
"2018","Ilulissat","35-39 years","Men",127,3
"2018","Ilulissat","35-39 years","Women",133,3
"2018","Ilulissat","40-44 years","Men",115,2
"2018","Ilulissat","40-44 years","Women",107,2
"2018","Ilulissat","45-49 years","Men",153,4
"2018","Ilulissat","45-49 years","Women",108,2
"2018","Ilulissat","50-54 years","Men",181,4
"2018","Ilulissat","50-54 years","Women",165,5
"2018","Ilulissat","55-59 years","Men",139,3
"2018","Ilulissat","55-59 years","Women",124,2
"2018","Ilulissat","Over 60 years","Men",113,3
"2018","Ilulissat","Over 60 years","Women",79,1
"2018","Qeqertarsuaq","18-19 years","Men",1,0
"2018","Qeqertarsuaq","18-19 years","Women",5,0
"2018","Qeqertarsuaq","20-24 years","Men",16,2
"2018","Qeqertarsuaq","20-24 years","Women",19,2
"2018","Qeqertarsuaq","25-29 years","Men",20,3
"2018","Qeqertarsuaq","25-29 years","Women",20,1
"2018","Qeqertarsuaq","30-34 years","Men",26,1
"2018","Qeqertarsuaq","30-34 years","Women",16,1
"2018","Qeqertarsuaq","35-39 years","Men",10,1
"2018","Qeqertarsuaq","35-39 years","Women",24,1
"2018","Qeqertarsuaq","40-44 years","Men",18,0
"2018","Qeqertarsuaq","40-44 years","Women",14,0
"2018","Qeqertarsuaq","45-49 years","Men",18,1
"2018","Qeqertarsuaq","45-49 years","Women",22,0
"2018","Qeqertarsuaq","50-54 years","Men",40,2
"2018","Qeqertarsuaq","50-54 years","Women",31,1
"2018","Qeqertarsuaq","55-59 years","Men",24,1
"2018","Qeqertarsuaq","55-59 years","Women",29,0
"2018","Qeqertarsuaq","Over 60 years","Men",20,0
"2018","Qeqertarsuaq","Over 60 years","Women",17,0
"2018","Uummannaq","18-19 years","Men",10,0
"2018","Uummannaq","18-19 years","Women",9,1
"2018","Uummannaq","20-24 years","Men",78,2
"2018","Uummannaq","20-24 years","Women",61,3
"2018","Uummannaq","25-29 years","Men",77,2
"2018","Uummannaq","25-29 years","Women",58,4
"2018","Uummannaq","30-34 years","Men",57,1
"2018","Uummannaq","30-34 years","Women",54,2
"2018","Uummannaq","35-39 years","Men",52,1
"2018","Uummannaq","35-39 years","Women",43,2
"2018","Uummannaq","40-44 years","Men",52,1
"2018","Uummannaq","40-44 years","Women",41,2
"2018","Uummannaq","45-49 years","Men",46,1
"2018","Uummannaq","45-49 years","Women",49,1
"2018","Uummannaq","50-54 years","Men",113,3
"2018","Uummannaq","50-54 years","Women",73,3
"2018","Uummannaq","55-59 years","Men",66,2
"2018","Uummannaq","55-59 years","Women",56,1
"2018","Uummannaq","Over 60 years","Men",69,2
"2018","Uummannaq","Over 60 years","Women",38,0
"2018","Upernavik","18-19 years","Men",13,0
"2018","Upernavik","18-19 years","Women",11,1
"2018","Upernavik","20-24 years","Men",60,2
"2018","Upernavik","20-24 years","Women",46,5
"2018","Upernavik","25-29 years","Men",80,2
"2018","Upernavik","25-29 years","Women",64,4
"2018","Upernavik","30-34 years","Men",72,1
"2018","Upernavik","30-34 years","Women",46,3
"2018","Upernavik","35-39 years","Men",76,1
"2018","Upernavik","35-39 years","Women",59,3
"2018","Upernavik","40-44 years","Men",71,1
"2018","Upernavik","40-44 years","Women",52,2
"2018","Upernavik","45-49 years","Men",68,1
"2018","Upernavik","45-49 years","Women",62,1
"2018","Upernavik","50-54 years","Men",96,1
"2018","Upernavik","50-54 years","Women",61,3
"2018","Upernavik","55-59 years","Men",92,1
"2018","Upernavik","55-59 years","Women",52,2
"2018","Upernavik","Over 60 years","Men",57,1
"2018","Upernavik","Over 60 years","Women",28,0
"2018","Qaanaaq","18-19 years","Men",3,0
"2018","Qaanaaq","18-19 years","Women",3,1
"2018","Qaanaaq","20-24 years","Men",17,1
"2018","Qaanaaq","20-24 years","Women",14,3
"2018","Qaanaaq","25-29 years","Men",21,2
"2018","Qaanaaq","25-29 years","Women",16,3
"2018","Qaanaaq","30-34 years","Men",13,1
"2018","Qaanaaq","30-34 years","Women",12,2
"2018","Qaanaaq","35-39 years","Men",17,2
"2018","Qaanaaq","35-39 years","Women",14,1
"2018","Qaanaaq","40-44 years","Men",10,1
"2018","Qaanaaq","40-44 years","Women",10,1
"2018","Qaanaaq","45-49 years","Men",24,3
"2018","Qaanaaq","45-49 years","Women",12,1
"2018","Qaanaaq","50-54 years","Men",31,2
"2018","Qaanaaq","50-54 years","Women",23,2
"2018","Qaanaaq","55-59 years","Men",20,0
"2018","Qaanaaq","55-59 years","Women",25,1
"2018","Qaanaaq","Over 60 years","Men",10,1
"2018","Qaanaaq","Over 60 years","Women",12,1
"2018","Tasiilaq","18-19 years","Men",16,5
"2018","Tasiilaq","18-19 years","Women",24,8
"2018","Tasiilaq","20-24 years","Men",84,17
"2018","Tasiilaq","20-24 years","Women",68,21
"2018","Tasiilaq","25-29 years","Men",81,12
"2018","Tasiilaq","25-29 years","Women",72,18
"2018","Tasiilaq","30-34 years","Men",75,12
"2018","Tasiilaq","30-34 years","Women",82,22
"2018","Tasiilaq","35-39 years","Men",74,12
"2018","Tasiilaq","35-39 years","Women",72,19
"2018","Tasiilaq","40-44 years","Men",58,7
"2018","Tasiilaq","40-44 years","Women",44,7
"2018","Tasiilaq","45-49 years","Men",74,13
"2018","Tasiilaq","45-49 years","Women",59,11
"2018","Tasiilaq","50-54 years","Men",72,11
"2018","Tasiilaq","50-54 years","Women",88,27
"2018","Tasiilaq","55-59 years","Men",77,13
"2018","Tasiilaq","55-59 years","Women",49,16
"2018","Tasiilaq","Over 60 years","Men",55,10
"2018","Tasiilaq","Over 60 years","Women",35,6
"2018","Ittoqqortoormiit","18-19 years","Men",1,0
"2018","Ittoqqortoormiit","18-19 years","Women",1,0
"2018","Ittoqqortoormiit","20-24 years","Men",12,1
"2018","Ittoqqortoormiit","20-24 years","Women",6,1
"2018","Ittoqqortoormiit","25-29 years","Men",9,2
"2018","Ittoqqortoormiit","25-29 years","Women",7,0
"2018","Ittoqqortoormiit","30-34 years","Men",13,1
"2018","Ittoqqortoormiit","30-34 years","Women",10,1
"2018","Ittoqqortoormiit","35-39 years","Men",5,0
"2018","Ittoqqortoormiit","35-39 years","Women",12,0
"2018","Ittoqqortoormiit","40-44 years","Men",10,1
"2018","Ittoqqortoormiit","40-44 years","Women",8,2
"2018","Ittoqqortoormiit","45-49 years","Men",5,0
"2018","Ittoqqortoormiit","45-49 years","Women",2,1
"2018","Ittoqqortoormiit","50-54 years","Men",10,2
"2018","Ittoqqortoormiit","50-54 years","Women",8,2
"2018","Ittoqqortoormiit","55-59 years","Men",11,1
"2018","Ittoqqortoormiit","55-59 years","Women",9,0
"2018","Ittoqqortoormiit","Over 60 years","Men",6,0
"2018","Ittoqqortoormiit","Over 60 years","Women",3,1
"2019","Nanortalik","18-19 years","Men",7,1
"2019","Nanortalik","18-19 years","Women",7,2
"2019","Nanortalik","20-24 years","Men",46,9
"2019","Nanortalik","20-24 years","Women",31,7
"2019","Nanortalik","25-29 years","Men",45,5
"2019","Nanortalik","25-29 years","Women",25,4
"2019","Nanortalik","30-34 years","Men",44,5
"2019","Nanortalik","30-34 years","Women",31,6
"2019","Nanortalik","35-39 years","Men",40,5
"2019","Nanortalik","35-39 years","Women",35,4
"2019","Nanortalik","40-44 years","Men",33,7
"2019","Nanortalik","40-44 years","Women",27,5
"2019","Nanortalik","45-49 years","Men",46,5
"2019","Nanortalik","45-49 years","Women",23,1
"2019","Nanortalik","50-54 years","Men",51,7
"2019","Nanortalik","50-54 years","Women",44,3
"2019","Nanortalik","55-59 years","Men",48,5
"2019","Nanortalik","55-59 years","Women",40,4
"2019","Nanortalik","Over 60 years","Men",45,6
"2019","Nanortalik","Over 60 years","Women",23,4
"2019","Qaqortoq","18-19 years","Men",20,1
"2019","Qaqortoq","18-19 years","Women",23,1
"2019","Qaqortoq","20-24 years","Men",82,10
"2019","Qaqortoq","20-24 years","Women",70,7
"2019","Qaqortoq","25-29 years","Men",82,11
"2019","Qaqortoq","25-29 years","Women",79,5
"2019","Qaqortoq","30-34 years","Men",92,7
"2019","Qaqortoq","30-34 years","Women",88,7
"2019","Qaqortoq","35-39 years","Men",76,7
"2019","Qaqortoq","35-39 years","Women",79,4
"2019","Qaqortoq","40-44 years","Men",58,4
"2019","Qaqortoq","40-44 years","Women",62,3
"2019","Qaqortoq","45-49 years","Men",45,3
"2019","Qaqortoq","45-49 years","Women",60,5
"2019","Qaqortoq","50-54 years","Men",113,9
"2019","Qaqortoq","50-54 years","Women",83,4
"2019","Qaqortoq","55-59 years","Men",104,10
"2019","Qaqortoq","55-59 years","Women",92,5
"2019","Qaqortoq","Over 60 years","Men",93,7
"2019","Qaqortoq","Over 60 years","Women",90,4
"2019","Narsaq","18-19 years","Men",10,1
"2019","Narsaq","18-19 years","Women",6,1
"2019","Narsaq","20-24 years","Men",39,4
"2019","Narsaq","20-24 years","Women",22,3
"2019","Narsaq","25-29 years","Men",37,6
"2019","Narsaq","25-29 years","Women",29,4
"2019","Narsaq","30-34 years","Men",38,5
"2019","Narsaq","30-34 years","Women",40,5
"2019","Narsaq","35-39 years","Men",40,4
"2019","Narsaq","35-39 years","Women",35,4
"2019","Narsaq","40-44 years","Men",27,2
"2019","Narsaq","40-44 years","Women",30,3
"2019","Narsaq","45-49 years","Men",21,4
"2019","Narsaq","45-49 years","Women",22,0
"2019","Narsaq","50-54 years","Men",60,10
"2019","Narsaq","50-54 years","Women",51,6
"2019","Narsaq","55-59 years","Men",61,5
"2019","Narsaq","55-59 years","Women",49,2
"2019","Narsaq","Over 60 years","Men",58,4
"2019","Narsaq","Over 60 years","Women",47,1
"2019","Ivittuut","18-19 years","Men",0,0
"2019","Ivittuut","18-19 years","Women",0,0
"2019","Ivittuut","20-24 years","Men",0,0
"2019","Ivittuut","20-24 years","Women",0,0
"2019","Ivittuut","25-29 years","Men",0,0
"2019","Ivittuut","25-29 years","Women",0,0
"2019","Ivittuut","30-34 years","Men",0,0
"2019","Ivittuut","30-34 years","Women",0,0
"2019","Ivittuut","35-39 years","Men",0,0
"2019","Ivittuut","35-39 years","Women",0,0
"2019","Ivittuut","40-44 years","Men",0,0
"2019","Ivittuut","40-44 years","Women",0,0
"2019","Ivittuut","45-49 years","Men",0,0
"2019","Ivittuut","45-49 years","Women",0,0
"2019","Ivittuut","50-54 years","Men",0,0
"2019","Ivittuut","50-54 years","Women",0,0
"2019","Ivittuut","55-59 years","Men",0,0
"2019","Ivittuut","55-59 years","Women",0,0
"2019","Ivittuut","Over 60 years","Men",0,0
"2019","Ivittuut","Over 60 years","Women",0,0
"2019","Paamiut","18-19 years","Men",9,0
"2019","Paamiut","18-19 years","Women",7,1
"2019","Paamiut","20-24 years","Men",41,3
"2019","Paamiut","20-24 years","Women",24,3
"2019","Paamiut","25-29 years","Men",42,5
"2019","Paamiut","25-29 years","Women",36,3
"2019","Paamiut","30-34 years","Men",30,3
"2019","Paamiut","30-34 years","Women",37,4
"2019","Paamiut","35-39 years","Men",45,9
"2019","Paamiut","35-39 years","Women",22,2
"2019","Paamiut","40-44 years","Men",26,3
"2019","Paamiut","40-44 years","Women",20,3
"2019","Paamiut","45-49 years","Men",21,2
"2019","Paamiut","45-49 years","Women",13,0
"2019","Paamiut","50-54 years","Men",50,2
"2019","Paamiut","50-54 years","Women",36,2
"2019","Paamiut","55-59 years","Men",50,5
"2019","Paamiut","55-59 years","Women",38,3
"2019","Paamiut","Over 60 years","Men",39,2
"2019","Paamiut","Over 60 years","Women",32,2
"2019","Nuuk","18-19 years","Men",99,3
"2019","Nuuk","18-19 years","Women",87,1
"2019","Nuuk","20-24 years","Men",419,13
"2019","Nuuk","20-24 years","Women",348,16
"2019","Nuuk","25-29 years","Men",624,17
"2019","Nuuk","25-29 years","Women",538,11
"2019","Nuuk","30-34 years","Men",645,14
"2019","Nuuk","30-34 years","Women",636,11
"2019","Nuuk","35-39 years","Men",601,16
"2019","Nuuk","35-39 years","Women",554,11
"2019","Nuuk","40-44 years","Men",536,15
"2019","Nuuk","40-44 years","Women",443,5
"2019","Nuuk","45-49 years","Men",469,11
"2019","Nuuk","45-49 years","Women",393,11
"2019","Nuuk","50-54 years","Men",652,28
"2019","Nuuk","50-54 years","Women",599,16
